"site_name";"Latitude";"Longitude";"site_archive_area";"site_archive_hight";"site_depositional_environment";"pollen_roc";"pollen_pal_rich";"pollen_ap_nap";"pollen_cerealia.t";"pollen_plantago.l";"pollen_plantago.mm";"pollen_plantago.t";"pollen_polygonum.a";"pollen_rumex.aa";"pollen_rumex.t";"pollen_urtica";"pollen_time";"pollen_time_recal";"pollen_depth";"characc_val";"characc_time";"characc_time_recal";"charconc1_val";"charconc1_time";"charconc1_time_recal";"charconc2_val";"charconc2_time";"charconc2_time_recal";"geochem_Na";"geochem_SM_value";"geochem_SM";"geochem_Ca";"geochem_P";"geochem_K";"geochem_Mn";"geochem_Mg";"geochem_Al";"geochem_Fe";"geochem_time";"toc_val";"toc_time";"toc_time_recal";"age_depth (cm)";"age_depth_range (cm)";"age_lab_code";"age_dated_material";"age_dating_method";"age_date_uncal_BP (a)";"age_date_uncal_range (a)";"age_date_cal_BP_used (a)";"age_Calibration_curve";"age_Calibration_prog";"id";"TIME_MIN";"TIME_MAX"
"Molhasul_Mare";"46.589994";"22.764191";"8";"1224";"Ombrotrophic bog";"";"";"94";"0";"0";"0";"0.2";"";"0";"";"0";"4710";"4796";"519";"";"";"";"125";"4800";"";"2";"4800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400487";"4500";"4500"
"Molhasul_Mare";"46.589994";"22.764191";"8";"1224";"Ombrotrophic bog";"";"";"96";"0";"0";"0";"0.2";"";"0";"";"0";"4800";"4848";"522";"";"";"";"85";"4850";"";"2";"4850";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400488";"5000";"5000"
"Molhasul_Mare";"46.589994";"22.764191";"8";"1224";"Ombrotrophic bog";"";"";"97";"0";"0";"0";"0.2";"";"0";"";"0";"4850";"4918";"526";"";"";"";"125";"4910";"";"2";"4910";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400489";"5000";"5000"
"Molhasul_Mare";"46.589994";"22.764191";"8";"1224";"Ombrotrophic bog";"";"";"98";"0";"0";"0";"0";"";"0";"";"0";"4910";"4988";"530";"";"";"";"110";"5000";"";"0";"5000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400490";"5000";"5000"
"Molhasul_Mare";"46.589994";"22.764191";"8";"1224";"Ombrotrophic bog";"";"";"95";"0";"0";"0";"0";"";"0";"";"0";"5000";"5040";"533";"";"";"";"90";"5050";"";"5";"5050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400491";"5000";"5000"
"Molhasul_Mare";"46.589994";"22.764191";"8";"1224";"Ombrotrophic bog";"";"";"90";"0";"0";"0";"0";"";"0";"";"0";"5690";"5681";"570";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400499";"5500";"5500"
"Padis_Sondori";"46.59839";"22.73238";"1";"1290";"infilled doline";"";"";"95";"0";"0";"0";"-1";"-1";"0";"-1";"0";"2975";"2849";"44";"";"";"";"150";"2975";"";"2";"3100";"";"";"";"";"";"";"";"";"";"";"";"";"60";"2975";"";"8";"1";"UBA-8509";"Carex seeds";"c14 AMS";"43";"37";"85";"INTCAL04";"Calib Rev 5.0.2";"400532";"3000";"3000"
"Padis_Sondori";"46.59839";"22.73238";"1";"1290";"infilled doline";"";"";"94";"0";"0";"0";"-1";"-1";"0";"-1";"0";"3100";"3065";"46";"";"";"";"100";"3100";"";"1";"3325";"";"";"";"";"";"";"";"";"";"";"";"";"72";"3150";"";"21";"1";"UBA-9895";"gyttia";"c14 AMS";"983";"35";"900";"INTCAL04";"Calib Rev 5.0.2";"400533";"3000";"3000"
"Padis_Sondori";"46.59839";"22.73238";"1";"1290";"infilled doline";"";"";"99";"0";"0";"0";"-1";"-1";"0";"-1";"0";"3325";"3282";"48";"";"";"";"350";"3325";"";"1";"3550";"";"";"";"";"";"";"";"";"";"";"";"";"57";"3325";"";"35";"1";"UBA-8510";"gyttia";"c14 AMS";"1927";"29";"1900";"INTCAL04";"Calib Rev 5.0.2";"400534";"3500";"3500"
"Padis_Sondori";"46.59839";"22.73238";"1";"1290";"infilled doline";"";"";"95";"0";"0";"0";"-1";"-1";"0.2";"-1";"0";"3550";"3498";"50";"";"";"";"310";"3550";"";"1";"3775";"";"";"";"";"";"";"";"";"";"";"";"";"55";"3500";"";"58";"1";"UBA-8511";"gyttia";"c14 AMS";"3930";"33";"4400";"INTCAL04";"Calib Rev 5.0.2";"400535";"3500";"3500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0.2";"6470";"6591";"336";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400620";"6500";"6500"
"Sirok_Nyirjes_To";"47.93917";"20.18722";"6.3";"200";"peat bog";"";"";"";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"8130";"6477";"378";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400774";"8000";"8000"
"Sirok_Nyirjes_To";"47.93917";"20.18722";"6.3";"200";"peat bog";"";"";"";"0";"0.3";"-1";"-1";"0";"-1";"-1";"-1";"8300";"6524";"384";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400775";"8500";"8500"
"Sirok_Nyirjes_To";"47.93917";"20.18722";"6.3";"200";"peat bog";"";"";"";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"8500";"6594";"393";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400776";"8500";"8500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"77.5";"0";"0";"0";"-1";"0";"0";"-1";"1";"3000";"3056";"99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"2";"Ua-16782";"Mosses (indet.)";"c14 AMS";"50";"75";"225";"INTCAL98";"OxCal 3.5";"400777";"3000";"3000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"84.3";"0";"0";"0";"-1";"0";"0";"-1";"0";"3050";"3111";"101";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"42";"3";"Ua-16781";"Mosses (indet.)";"c14 AMS";"1180";"75";"1110";"INTCAL98";"OxCal 3.5";"400778";"3000";"3000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"92.3";"0";"0";"0";"-1";"0";"0";"-1";"0";"3150";"3166";"103";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"64";"3";"Ua-16780";"Mosses (indet.)";"c14 AMS";"2100";"75";"1900";"INTCAL98";"OxCal 3.5";"400779";"3000";"3000"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"87.5";"0.5";"0.5";"0";"0";"0";"-1";"0.5";"-1";"";"3246";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"370";"1";"Poz 788";"peat";"c14 bulk";"8550";"60";"9510";"INTCAL04";"Calib Rev 4.4";"400004";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"89.5";"0";"0";"0";"-1";"0";"";"0.5";"-1";"";"3342";"810";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400042";"0";"0"
"Keszthely";"46.7705";"17.1973";"NA";"106";"Marsh land";"";"";"59";"1";"0.7";"-1";"-1";"-1";"-1";"0";"0.3";"";"4200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"545";"10";"Deb-5086";"";"c14 bulk";"10380";"155";"10299";"";"";"400231";"0";"0"
"Keszthely";"46.7705";"17.1973";"NA";"106";"Marsh land";"";"";"88";"0.1";"0";"-1";"-1";"-1";"-1";"0.2";"0.1";"";"7950";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400251";"0";"0"
"Keszthely";"46.7705";"17.1973";"NA";"106";"Marsh land";"";"";"60";"0.4";"0";"-1";"-1";"-1";"-1";"0";"0";"";"4300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"575";"10";"Deb-5060";"";"c14 bulk";"10835";"170";"10928";"";"";"400232";"0";"0"
"Stiucii";"46.9678";"23.9029";"38";"239";"Lake";"";"";"72";"0";"0";"0";"";"";"0";"";"";"";"6971";"383";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400824";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"89.5";"0";"0.5";"0.5";"-1";"0";"";"0.5";"-1";"";"3556";"850";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400046";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"87.5";"0.5";"0.5";"0.5";"-1";"0";"";"0";"-1";"";"3609";"860";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400047";"0";"0"
"Keszthely";"46.7705";"17.1973";"NA";"106";"Marsh land";"";"";"81.5";"0";"0";"-1";"-1";"-1";"-1";"0";"0";"";"8050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400252";"0";"0"
"Keszthely";"46.7705";"17.1973";"NA";"106";"Marsh land";"";"";"89";"0";"0";"-1";"-1";"-1";"-1";"0.1";"0.4";"";"8120";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400253";"0";"0"
"Keszthely";"46.7705";"17.1973";"NA";"106";"Marsh land";"";"";"88";"0.2";"0";"-1";"-1";"-1";"-1";"0";"0.1";"";"8220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400254";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37";"Cu";"8000";"0";"3200";"400";"3400";"22000";"200";"4800";"";"";"";"";"";"";"";"";"";"";"";"";"";"400280";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"28";"Cu";"8000";"0";"3100";"400";"3300";"20000";"225";"4900";"";"";"";"";"";"";"";"";"";"";"";"";"";"400281";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23";"Cu";"10500";"0";"2000";"600";"2300";"16000";"175";"5050";"";"";"";"";"";"";"";"";"";"";"";"";"";"400282";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"17";"Cu";"12000";"0";"1500";"500";"1500";"8000";"125";"5170";"";"";"";"";"";"";"";"";"";"";"";"";"";"400283";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"27";"Cu";"12500";"0";"1400";"600";"1300";"7000";"100";"5300";"";"";"";"";"";"";"";"";"";"";"";"";"";"400284";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"27";"Cu";"11500";"0";"1300";"500";"1200";"6000";"75";"5400";"";"";"";"";"";"";"";"";"";"";"";"";"";"400285";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"15";"Cu";"12500";"0";"1100";"600";"1300";"4000";"75";"5510";"";"";"";"";"";"";"";"";"";"";"";"";"";"400286";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14";"Cu";"12000";"0";"1000";"600";"1300";"4000";"50";"5650";"";"";"";"";"";"";"";"";"";"";"";"";"";"400287";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"12";"Cu";"12500";"0";"900";"600";"1300";"3000";"50";"5800";"";"";"";"";"";"";"";"";"";"";"";"";"";"400288";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"Cu";"12500";"0";"800";"700";"1100";"3000";"75";"6020";"";"";"";"";"";"";"";"";"";"";"";"";"";"400289";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"Cu";"13000";"0";"700";"600";"1100";"3000";"75";"6160";"";"";"";"";"";"";"";"";"";"";"";"";"";"400290";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"17";"Cu";"14000";"0";"700";"800";"1100";"4000";"100";"6290";"";"";"";"";"";"";"";"";"";"";"";"";"";"400291";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"17";"Cu";"12000";"0";"1000";"500";"1300";"6000";"75";"6390";"";"";"";"";"";"";"";"";"";"";"";"";"";"400292";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"9";"Cu";"13000";"0";"700";"600";"1200";"2000";"50";"6490";"";"";"";"";"";"";"";"";"";"";"";"";"";"400293";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"18";"Cu";"11500";"0";"900";"600";"1200";"4000";"50";"6620";"";"";"";"";"";"";"";"";"";"";"";"";"";"400294";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"34";"Cu";"11000";"0";"1400";"500";"1300";"8000";"100";"6750";"";"";"";"";"";"";"";"";"";"";"";"";"";"400295";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7";"Cu";"15500";"0";"900";"800";"1300";"4000";"125";"7050";"";"";"";"";"";"";"";"";"";"";"";"";"";"400296";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"Cu";"12000";"1000";"1400";"600";"1700";"6000";"150";"7180";"";"";"";"";"";"";"";"";"";"";"";"";"";"400297";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8";"Cu";"15500";"750";"800";"800";"1400";"3000";"125";"7250";"";"";"";"";"";"";"";"";"";"";"";"";"";"400298";"0";"0"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"0";"-1";"0.3";"-1";"0";"5850";"5938";"304";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400612";"6000";"6000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7";"Cu";"15500";"0";"600";"600";"1200";"2000";"100";"7310";"";"";"";"";"";"";"";"";"";"";"";"";"";"400299";"0";"0"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8";"Cu";"14000";"0";"600";"700";"1200";"2000";"100";"7400";"";"";"";"";"";"";"";"";"";"";"";"";"";"400300";"0";"0"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10000";"0";"Pb";"5020";"2420";"";"55.8";"1275";"5100";"4610";"7050";"";"";"";"";"";"";"";"";"";"";"";"";"";"400330";"0";"0"
"Nagy_Mohos";"48.340391";"20.430754";"1.4";"294";"peat bog";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"500";"10";"";"5300";"";"30";"";"600";"0";"";"7850";"";"";"";"";"";"";"";"";"";"";"";"";"";"400522";"0";"0"
"Nagy_Mohos";"48.340391";"20.430754";"1.4";"294";"peat bog";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"10";"";"4000";"";"0";"";"450";"0";"";"7950";"";"";"";"";"";"";"";"";"";"";"";"";"";"400523";"0";"0"
"Nagy_Mohos";"48.340391";"20.430754";"1.4";"294";"peat bog";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"300";"80";"";"7200";"";"400";"";"1100";"1000";"";"8150";"";"";"";"";"";"";"";"";"";"";"";"";"";"400524";"0";"0"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"25";"75";"0.5";"0.3";"0.5";"-1";"0";"0.5";"0";"0";"3000";"2946";"192";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"165";"5";"Deb-6630";"macroscopic material";"c14 bulk";"1920";"50";"1840";"INTCAL04";"Calib 5.0.1";"400070";"3000";"3000"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"25";"75";"2.8";"0";"0.3";"-1";"0.3";"0";"0";"0.3";"3160";"3106";"196";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"280";"10";"Deb-6631";"dispersed organic content";"c14 bulk";"5670";"85";"6473";"INTCAL04";"Calib 5.0.1";"400071";"3000";"3000"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"22.5";"77";"0.4";"0.4";"0";"-1";"0";"0";"0";"0.7";"3300";"3266";"200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"375";"5";"Deb-6670";"dispersed organic content";"c14 bulk";"6080";"75";"6973";"INTCAL04";"Calib 5.0.1";"400072";"3500";"3500"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"13.5";"94";"0.3";"0";"0";"-1";"0";"0";"0";"0";"6200";"5988";"268";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400089";"6000";"6000"
"Taul_Mare_Bardau";"47.833333";"24.6";"0.84";"1615";"peat bog in Kar";"";"";"75";"0.5";"0";"0";"0";"-1";"-1";"0";"-1";"3090";"2977";"250";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"15";"1";"Poz-42813";"";"c14 AMS";"95";"25";"140";"INTCAL09";"Calib Rev 6.0.0";"400825";"3000";"3000"
"Taul_Mare_Bardau";"47.833333";"24.6";"0.84";"1615";"peat bog in Kar";"";"";"90";"0.5";"0";"0";"0";"-1";"-1";"0";"-1";"3195";"3045";"260";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"140";"1";"Poz-42814";"";"c14 AMS";"2225";"30";"2152";"INTCAL09";"Calib Rev 6.0.0";"400826";"3000";"3000"
"Taul_Mare_Bardau";"47.833333";"24.6";"0.84";"1615";"peat bog in Kar";"";"";"84";"0.5";"0.5";"0";"0";"-1";"-1";"0";"-1";"3280";"3162";"270";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"260";"1";"Poz-26635";"";"c14 AMS";"2905";"30";"3160";"INTCAL09";"Calib Rev 6.0.0";"400827";"3500";"3500"
"Taul_Mare_Bardau";"47.833333";"24.6";"0.84";"1615";"peat bog in Kar";"";"";"84";"0";"0.5";"0.5";"0.5";"-1";"-1";"0";"-1";"3414";"3279";"280";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"300";"1";"Poz-26636";"";"c14 AMS";"3285";"35";"3558";"INTCAL09";"Calib Rev 6.0.0";"400828";"3500";"3500"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"23.5";"75";"1.5";"0";"0";"-1";"0";"0";"0";"0.9";"3500";"3426";"204";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"503";"3";"Deb-6542";"dispersed organic content";"c14 bulk";"6955";"70";"7803";"INTCAL04";"Calib 5.0.1";"400073";"3500";"3500"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"22.5";"79";"2.8";"0";"0.3";"-1";"0";"0";"0.5";"0.7";"3670";"3586";"208";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400074";"3500";"3500"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"18";"88";"0.3";"0";"0";"-1";"0";"0";"0";"0.6";"3825";"3746";"212";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400075";"4000";"4000"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"17.5";"86";"0.9";"0";"0";"-1";"0";"0";"0";"0.3";"4000";"3906";"216";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400076";"4000";"4000"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"18";"86";"0.5";"0";"0";"-1";"0";"0";"0";"0";"4130";"4066";"220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400077";"4000";"4000"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"17";"90";"0.7";"0";"0";"-1";"0";"0";"0";"0.3";"4290";"4226";"224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400078";"4500";"4500"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"17.5";"94";"0";"0";"0";"-1";"0";"0";"0";"0";"4410";"4387";"228";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400079";"4500";"4500"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"22";"86";"0";"0";"0";"-1";"0";"0";"0";"1.8";"-1";"6959";"376";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400116";"-0";"-0"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"17.5";"94";"0.3";"0";"0";"-1";"0";"0";"0.3";"0";"4620";"4547";"232";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400080";"4500";"4500"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"20";"90";"0";"0";"0";"-1";"0";"0";"0";"1";"4960";"4707";"236";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400081";"5000";"5000"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"22.5";"84";"0.6";"0.9";"0";"-1";"0";"0";"0";"1";"5100";"4867";"240";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400082";"5000";"5000"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"18";"80";"0.3";"0";"0";"-1";"0";"0";"0";"0";"5280";"5027";"244";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400083";"5500";"5500"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"20";"84";"0";"0";"0";"-1";"0";"0";"0";"0.8";"5440";"5187";"248";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400084";"5500";"5500"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"17";"90";"0";"0";"0";"-1";"0";"0";"0";"0.5";"5630";"5347";"252";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400085";"5500";"5500"
"Bab_Tava";"48.185928";"22.482291";"5";"110";"Oxbow lake";"";"22.5";"82";"0.6";"0";"0.3";"-1";"0";"0";"0.3";"0.6";"5770";"5507";"256";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400086";"6000";"6000"
