"AnzahlFund";"StatistikFunde";"FindID";"Storage_refID";"Context_refID";"Site_refID";"Excavation_Number";"Object_Description";"Decoration_Description";"UseWear_Description";"Preservation_Condition";"Preservation_Status";"Find_Material";"Production_Quality";"Surface_Treatment";"Find_Category";"OtherTextileTools_Height_max_mm";"OtherTextileTools_Height_min_mm";"OtherTextileTools_Thickness_min_mm";"OtherTextileTools_Thickness_max_mm";"OtherTextileTools_Width_min_mm";"OtherTextileTools_Width_max_mm";"OtherTextileTools_Length_max_mm";"OtherTextileTools_Length_min_mm";"OtherTextileTools_Diameter_max_mm";"OtherTextileTools_Diameter_min_mm";"OtherTextileTools_Hole_Shape";"Spinning_bowl_Height_mm";"Spinning_bowl_Thickness_mm";"Spinning_Bowl_Rim_Diameter_mm";"Spinning_bowl_Base_Diameter_mm";"Spinning_Bowl_Number_of_Handles";"Spinning_bowl_Thickness_of_Handles_mm";"Loomweights_type_Valuelist";"Loomweight_Weight_in_g";"Loomweight_Weight_if_not_complete";"Loomweight_Estimated_full_weight";"Loomweight_Diameter_mm";"Loomweight_Height_mm";"Loomweight_Thickness_mm";"Loomweight_Width_mm";"Loomweight_Position_of_holes";"Loomweight_Number_of_holes";"Loomweight_Holediameter_range_mm";"Loomweight_Groove";"Fibre_Material_SystemA";"Fibre_Material_SystemB";"Thread_Spindirection_SystemA";"Thread_Spindirection_SystemB";"Thread_Spinangle_SystemA";"Thread_Spinangle_SystemB";"Textile_Weave";"Textile_Structure";"Textile_Material_analysis";"WarpWeft";"Thread_Fibre_Count_SystemA";"Thread_Fibre_Count_SystemB";"Threads_per_cm_SystemA";"Threads_per_cm_SystemB";"Needle_Thickness_at_midshaft";"Needle_Shape_of_head";"Needle_Shape_of_eye";"Needle_Eye_size_max_mm";"Needle_Length_mm";"Needle_Thickness_mm";"Spindlewhorl_Weight_in_g";"Spindlewhorl_Weight_if_not_complete_g";"Spindlewhorl_Estimated_full_weight";"Spindlewhorl_Diameter_in_mm";"Spindlewhorl_Height_in_mm";"Spindlewhorl_Holediameter_mm";"Spindlewhorl_type_Valuelist";"Spindlewhorl_Hole_shape_Valuelist";"Shuttle_Width_max_mm";"Shuttle_Width_min_mm";"Shuttle_Length_min_mm";"Shuttle_Length_max_mm";"Shuttle_Thickness_max_mm";"Shuttle_Opening";"Iconographic_Object_Height_max_mm";"Iconographic_Object_Length_max_mm";"Iconographic_Object_Width_max_mm";"Iconographic_Object_Type";"Iconographic_Object_Representation";"Textile_Fibre_Thickness";"Imprinted_Object_Height_mm";"Imprinted_Object_Length_mm";"Imprinted_Object_Width_mm";"Find_Category Anzahl";"Thread_diameter_mm_SystemA";"Thread_diameter_mm_SystemB";"Fibre_diameter_µm_SystemA";"Fibre_diameter_µm_SystemB";"Ply_SystemA";"Ply_SystemB";"Textile_Parenthetical_NotationalSystemA";"Textile_Parenthetical_NotationalSystemB";"Fibre_diameter_mean_SystemA";"Fibre_diameter_mean_SystemB";"Kemp_diameter_SystemB";"Kemp_diameter_SystemA";"Statistikspinnwirtel";"StatistikTextilien";"StatistikWebgewichte";"StatistikSpools";"StatistikTextileImprints";"StatistikPin";"StatistikIconogrphy";"StatistikBrush";"Impression_TwistdirectionA";"Impression_TwistdirectionB";"Impression_Twistangle_°A";"Impression_Twistangle_°B";"Impression_Dimensions_maxLength_mm";"Impression_Dimensions_maxWidth_mm";"Impression_Depth";"Impression_Depth_in%of_cord";"Impression_Twists_in_2cm";"Impression_single_threads_mean_diameter_mmA";"Impression_single_threads_mean_diameter_mmB";"Hollow";"AuswertungANIMALFIBRES";"AuswertungVEGETABLEFIBRES";"AuswertungUNDETERMINED";"SpinnwirtelTypSchmidt";"Statistikfeld SWGewicht";"Statistikfeld SW";"Anzahl HöheDurchmesserGewicht";"AuswertungSW";"Gewicht_min";"Gewicht_SW_max";"Ratio DurchmesserdurchHöhe";"Zeitscheiben";"Auswertung Perforated Ceramic Discs";"MittelwertHöhe";"MittelwertGewicht";"MittelwertDurchmesser";"Feld 185";"Decoration";"SWmodel_durchlocht";"SiteID";"Site_Name";"Longitude";"Latitude";"GeonamesID";"Datierungen";"Datierungen End";"Datierungen Kopie";"Datierungen End Kopie";"AuswertungFormelTEX";"AuswertungFormelTEXIMPR";"AuswertungFormelTEXPSEUD";"Auswertung Perforated Ceramic Discs2";"MittelwertHöhe2";"MittelwertGewicht2";"MittelwertDurchmesser2";"Georegion";"Georegion Kopie";"TIME_MIN";"TIME_MAX";"id"
"1";"2759";"C01799";"";"1096";"55";"1810";"Incised buff spindle whorl";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"?";"5000-4500";"";"";"";"";"";"";"0";"55";"Mersin";"34,633333";"36,8";"";"6500";"6000";"6500";"6000";"1";"0";"0";"";"";"";"";"";"Mittelmeerraum";"6500";"6000";"301808"
"1";"2759";"C01817";"";"1114";"55";"1674";"Pottery whorl";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"52";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,7272727272727273";"5000-4500";"";"";"";"";"";"";"0";"55";"Mersin";"34,633333";"36,8";"";"6500";"6000";"6500";"6000";"1";"0";"0";"";"";"";"";"";"Mittelmeerraum";"6500";"6000";"301826"
"1";"2759";"C01755";"";"1074";"76";"68-55";"biconical, gray to black surface, gray core";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"39";"29";"";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,3448275862068966";"N.A.";"";"";"";"";"";"";"0";"76";"Hajji Firuz Tepe";"45,474444";"36,994444";"";"0";"";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Northern Zagros";"Azarbaigan";"0";"0";"301768"
"1";"2759";"C01781";"";"1077";"55";"1633";"Whorl pottery";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54";"20";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,7";"6000-5500";"";"";"";"";"";"";"0";"55";"Mersin";"34,633333";"36,8";"";"6500";"6000";"6500";"6000";"1";"0";"0";"";"";"";"";"";"Mittelmeerraum";"6500";"6000";"301794"
"1";"2759";"C01782";"";"1078";"55";"1673";"Whorl pottery";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"65";"15";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,3333333333333333";"6000-5500";"";"";"";"";"";"";"0";"55";"Mersin";"34,633333";"36,8";"";"6500";"6000";"6500";"6000";"1";"0";"0";"";"";"";"";"";"Mittelmeerraum";"6500";"6000";"301795"
"1";"2759";"C01783";"";"1081";"55";"1812";"whorl, incised, baked clay drab-coloured";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"?";"6000-5500";"";"";"";"";"";"";"0";"55";"Mersin";"34,633333";"36,8";"";"6500";"6000";"6500";"6000";"1";"0";"0";"";"";"";"";"";"Mittelmeerraum";"6500";"6000";"301796"
"1";"2759";"C01784";"";"1079";"55";"1817";"Whorl, baked clay grey";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"45";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"?";"6000-5500";"";"";"";"";"";"";"0";"55";"Mersin";"34,633333";"36,8";"";"6500";"6000";"6500";"6000";"1";"0";"0";"";"";"";"";"";"Mittelmeerraum";"6500";"6000";"301797"
"1";"2759";"C01785";"";"1082";"55";"1818";"whorl, baked clay, grey";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"?";"6000-5500";"";"";"";"";"";"";"0";"55";"Mersin";"34,633333";"36,8";"";"6500";"6000";"6500";"6000";"1";"0";"0";"";"";"";"";"";"Mittelmeerraum";"6500";"6000";"301798"
"1";"2759";"C01786";"";"1084";"55";"1813";"whorl, incised baked clay, buff";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"?";"6000-5500";"";"";"";"";"";"";"0";"55";"Mersin";"34,633333";"36,8";"";"6500";"6000";"6500";"6000";"1";"0";"0";"";"";"";"";"";"Mittelmeerraum";"6500";"6000";"301799"
"1";"2759";"C02779";"";"";"7";"U5018:49";"fn, base chipped";"";"";"";"Complete";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"26";"";"";"49";"13";"10";"Lenticular";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"3,7692307692307692";"";"";"";"";"";"";"";"0";"7";"Abu Salabikh";"46,38872";"30,8538";"95426";"";"";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"";"Mesopotamien";"0";"0";"302754"
"1";"2759";"C02308";"";"1538";"16";"DT 872";"?";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"";"";"";"";"Not available";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"";"6000-5500";"89";"";"";"";"";"";"0";"16";"Domuztepe";"36,24989";"37,284912";"";"";"";"No Textiles";"No Textiles";"0";"0";"0";"89";"";"";"";"Northern Levant";"Mittelmeerraum";"0";"0";"302312"
"1";"2759";"C02390";"";"1620";"78";"E2-160-10";"This is a small stone spindle whorl. From the photos I would suggest it's a modified potsherd. It's possible to see mineral inclusions (temper) in the fabric";"";"";"";"Complete";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"";"5000-4500";"101";"";"";"";"";"";"0";"78";"Kenan Tepe";"40,813222000000003";"37,830587999999999";"";"4700";"900";"No Textiles";"No Textiles";"0";"0";"0";"101";"";"";"";"Upper Tigris";"Mesopotamien";"4500";"1000";"302395"
"1";"2759";"C02374";"";"1604";"78";"D6-194-18";"Small Find - Spindle Whorl, biconvex buff colored whorl, small perforation";"";"";"";"Complete";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Biconvex";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"";"5000-4500";"101";"";"";"";"";"";"0";"78";"Kenan Tepe";"40,813222000000003";"37,830587999999999";"";"4700";"900";"No Textiles";"No Textiles";"0";"0";"0";"101";"";"";"";"Upper Tigris";"Mesopotamien";"4500";"1000";"302378"
"1";"2759";"C02418";"";"1648";"78";"G7-22-2";"Loom weight. Half of a circular loom weight from a micaceous potsherd. Center hole shows signs of wear. Color 5YR 7/4 pink Weight 7.8gDiameter 3.6 cm; Thickness 0.9 cm; Diameter of center hole 0.6 cm";"";"";"";"Fragmentary";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7,8";"15";"36";"9";"6";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4";"3500-3000";"101";"";"";"";"";"";"0";"78";"Kenan Tepe";"40,813222000000003";"37,830587999999999";"";"4700";"900";"No Textiles";"No Textiles";"0";"0";"0";"101";"";"";"";"Upper Tigris";"Mesopotamien";"4500";"1000";"302424"
"1";"2759";"C00550";"";"169";"18";"1539.00";"";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8,7";"";"";"31,5";"8";"7,7";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"3,9375";"4000-3500";"";"";"";"";"";"";"0";"18";"Hacinebi";"37,973611";"37,061389";"";"4000";"3400";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"4000";"3500";"300001"
"1";"2759";"C01794";"";"1091";"55";"1717";"clay whorl";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"58";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,8";"5000-4500";"";"";"";"";"";"";"0";"55";"Mersin";"34,633333";"36,8";"";"6500";"6000";"6500";"6000";"1";"0";"0";"";"";"";"";"";"Mittelmeerraum";"6500";"6000";"300002"
"1";"2759";"C01795";"";"1092";"55";"1757";"Clay whorl";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"68";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"?";"5000-4500";"";"";"";"";"";"";"0";"55";"Mersin";"34,633333";"36,8";"";"6500";"6000";"6500";"6000";"1";"0";"0";"";"";"";"";"";"Mittelmeerraum";"6500";"6000";"300003"
"1";"2759";"C00387";"63506039458";"57";"2";"L7.239";"";"";"";"";"Complete";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"23";"22";"4,5";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,0454545454545455";"3000-2500";"178";"";"";"";"";"";"0";"2";"Demircihüyük";"30,306503";"39,038544";"N.A.";"3000";"1900";"No Textiles";"No Textiles";"0";"0";"0";"178";"";"";"";"Central Anatolia";"Inneranatolien";"3000";"2000";"300004"
"1";"2759";"C00461";"";"";"3";"FS #2b";"Vegetal fibres-mixed, Crotolaria (=Sunn hemp)";"";"";"";"";"Textile";"";"";"Textiles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Vegetal Fibre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"";"";"";"";"";"";"";"";"0";"3";"Shahr-i Sokhta";"61,4057";"30,6473";"N.A.";"3200";"1800";"3200";"1800";"1";"0";"0";"";"";"";"";"Sistan";"Südwest Afghanistan";"3000";"2000";"300007"
"1";"2759";"C02672";"";"1923";"74";"S05-993";"pierced stone disk, with radial incisions on one face";"";"";"";"Partial (more than half)";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"35";"4";"3";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"8,75";"6500-6000";"";"";"";"";"";"incised lines";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302647"
"1";"2759";"C02673";"";"1924";"74";"O05-20";"fragment of a clay spindle whorl, roughly sperical shape, at least 42 mm diam, most probably more.";"";"";"";"Fragmentary";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19,8";"";"";"29";"";"Spherical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"0";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302648"
"1";"2759";"C02674";"";"1925";"74";"O05-53";"complete spindle whorl, biconical";"";"";"";"Complete";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"35";"";"7";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"?";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302649"
"1";"2759";"C02675";"";"1926";"74";"O05-112";"fragment of a spindle whorl baked clay";"";"";"";"Fragmentary";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"13";"";"Ovoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"0";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302650"
"1";"2759";"C02676";"";"1927";"74";"O05-19";"flat discoid spindle whorl, made from ""unbaked clay""";"";"";"";"Partial (more than half)";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"28";"7";"6";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302651"
"1";"2759";"C02481";"";"1745";"79";"2014/186";"conical, small lip of material around both sides of the perforation";"";"";"";"Complete";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"11,59";"";"";"28,3";"18,9";"4,5";"Conical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,4973544973544974";"6000-5500";"134";"";"";"";"";"plain";"0";"79";"Tell Arpachiyah";"42,952778";"36,495833";"";"";"";"No Textiles";"No Textiles";"0";"0";"0";"134";"";"";"";"Upper Tigris";"Mesopotamien";"0";"0";"302469"
"1";"2759";"C02677";"";"1928";"74";"O05-18";"half of discoid spindle whorl, hole seems drilled.";"";"";"";"Partial (more than half)";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"43";"8";"7";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,375";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302653"
